"contractYear","tokenPool","usageCategory","usageDate","productLineCode","productName","tokensConsumed",
1,"CY","CLOUD_PRODUCT",2011-01-15 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",0.0,
1,"CY","CLOUD_PRODUCT",2011-01-15 00:00:00,"EGLPRM","EAGLE - Premium",200.0,
1,"CY","CLOUD_PRODUCT",2011-01-15 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-01-16 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",0.0,
1,"CY","CLOUD_PRODUCT",2011-01-17 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",3.0,
1,"CY","CLOUD_PRODUCT",2011-01-17 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-01-17 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-01-18 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",0.0,
1,"CY","CLOUD_PRODUCT",2011-01-18 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-01-18 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-01-19 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",16.0,
1,"CY","CLOUD_PRODUCT",2011-01-19 00:00:00,"EGLPRM","EAGLE - Premium",96.0,
1,"CY","CLOUD_PRODUCT",2011-01-19 00:00:00,"F360PRO","Fusion 360 - Ultimate",57.0,
1,"CY","CLOUD_PRODUCT",2011-01-20 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",0.0,
1,"CY","CLOUD_PRODUCT",2011-01-20 00:00:00,"EGLPRM","EAGLE - Premium",147.0,
1,"CY","CLOUD_PRODUCT",2011-01-20 00:00:00,"F360PRO","Fusion 360 - Ultimate",80.0,
1,"CY","CLOUD_PRODUCT",2011-01-21 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",0.0,
1,"CY","CLOUD_PRODUCT",2011-01-21 00:00:00,"EGLPRM","EAGLE - Premium",90.0,
1,"CY","CLOUD_PRODUCT",2011-01-21 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-01-22 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",20.0,
1,"CY","CLOUD_PRODUCT",2011-01-22 00:00:00,"EGLPRM","EAGLE - Premium",316.0,
1,"CY","CLOUD_PRODUCT",2011-01-22 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-01-23 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",0.0,
1,"CY","CLOUD_PRODUCT",2011-01-23 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-01-24 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",0.0,
1,"CY","CLOUD_PRODUCT",2011-01-24 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-01-24 00:00:00,"F360PRO","Fusion 360 - Ultimate",35.0,
1,"CY","CLOUD_PRODUCT",2011-01-25 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",256.0,
1,"CY","CLOUD_PRODUCT",2011-01-25 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-01-25 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-01-26 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",54.0,
1,"CY","CLOUD_PRODUCT",2011-01-26 00:00:00,"EGLPRM","EAGLE - Premium",84.0,
1,"CY","CLOUD_PRODUCT",2011-01-26 00:00:00,"F360PRO","Fusion 360 - Ultimate",132.0,
1,"CY","CLOUD_PRODUCT",2011-01-27 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",9.0,
1,"CY","CLOUD_PRODUCT",2011-01-27 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-01-27 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-01-28 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",81.0,
1,"CY","CLOUD_PRODUCT",2011-01-28 00:00:00,"EGLPRM","EAGLE - Premium",160.0,
1,"CY","CLOUD_PRODUCT",2011-01-28 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-01-29 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",0.0,
1,"CY","CLOUD_PRODUCT",2011-01-29 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-01-30 00:00:00,"EGLPRM","EAGLE - Premium",187.0,
1,"CY","CLOUD_PRODUCT",2011-01-30 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-01-31 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",136.0,
1,"CY","CLOUD_PRODUCT",2011-01-31 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-01-31 00:00:00,"F360PRO","Fusion 360 - Ultimate",285.0,
1,"CY","CLOUD_PRODUCT",2011-02-01 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-01 00:00:00,"EGLPRM","EAGLE - Premium",236.0,
1,"CY","CLOUD_PRODUCT",2011-02-01 00:00:00,"F360PRO","Fusion 360 - Ultimate",48.0,
1,"CY","CLOUD_PRODUCT",2011-02-02 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-02 00:00:00,"EGLPRM","EAGLE - Premium",60.0,
1,"CY","CLOUD_PRODUCT",2011-02-02 00:00:00,"F360PRO","Fusion 360 - Ultimate",112.0,
1,"CY","CLOUD_PRODUCT",2011-02-03 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",6.0,
1,"CY","CLOUD_PRODUCT",2011-02-03 00:00:00,"EGLPRM","EAGLE - Premium",88.0,
1,"CY","CLOUD_PRODUCT",2011-02-03 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-04 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",160.0,
1,"CY","CLOUD_PRODUCT",2011-02-04 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-04 00:00:00,"F360PRO","Fusion 360 - Ultimate",154.0,
1,"CY","CLOUD_PRODUCT",2011-02-05 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-05 00:00:00,"F360PRO","Fusion 360 - Ultimate",12.0,
1,"CY","CLOUD_PRODUCT",2011-02-06 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-06 00:00:00,"EGLPRM","EAGLE - Premium",69.0,
1,"CY","CLOUD_PRODUCT",2011-02-06 00:00:00,"F360PRO","Fusion 360 - Ultimate",60.0,
1,"CY","CLOUD_PRODUCT",2011-02-07 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",126.0,
1,"CY","CLOUD_PRODUCT",2011-02-07 00:00:00,"EGLPRM","EAGLE - Premium",120.0,
1,"CY","CLOUD_PRODUCT",2011-02-07 00:00:00,"F360PRO","Fusion 360 - Ultimate",56.0,
1,"CY","CLOUD_PRODUCT",2011-02-08 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-08 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-08 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-09 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-09 00:00:00,"EGLPRM","EAGLE - Premium",65.0,
1,"CY","CLOUD_PRODUCT",2011-02-09 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-10 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",237.0,
1,"CY","CLOUD_PRODUCT",2011-02-10 00:00:00,"EGLPRM","EAGLE - Premium",12.0,
1,"CY","CLOUD_PRODUCT",2011-02-10 00:00:00,"F360PRO","Fusion 360 - Ultimate",99.0,
1,"CY","CLOUD_PRODUCT",2011-02-11 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",47.0,
1,"CY","CLOUD_PRODUCT",2011-02-11 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-11 00:00:00,"F360PRO","Fusion 360 - Ultimate",182.0,
1,"CY","CLOUD_PRODUCT",2011-02-12 00:00:00,"F360PRO","Fusion 360 - Ultimate",21.0,
1,"CY","CLOUD_PRODUCT",2011-02-13 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-14 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",78.0,
1,"CY","CLOUD_PRODUCT",2011-02-14 00:00:00,"EGLPRM","EAGLE - Premium",14.0,
1,"CY","CLOUD_PRODUCT",2011-02-14 00:00:00,"F360PRO","Fusion 360 - Ultimate",50.0,
1,"CY","CLOUD_PRODUCT",2011-02-15 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-15 00:00:00,"EGLPRM","EAGLE - Premium",28.0,
1,"CY","CLOUD_PRODUCT",2011-02-15 00:00:00,"F360PRO","Fusion 360 - Ultimate",20.0,
1,"CY","CLOUD_PRODUCT",2011-02-16 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-16 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-16 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-17 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-17 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-17 00:00:00,"F360PRO","Fusion 360 - Ultimate",77.0,
1,"CY","CLOUD_PRODUCT",2011-02-18 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",12.0,
1,"CY","CLOUD_PRODUCT",2011-02-18 00:00:00,"EGLPRM","EAGLE - Premium",110.0,
1,"CY","CLOUD_PRODUCT",2011-02-18 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-19 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-19 00:00:00,"EGLPRM","EAGLE - Premium",44.0,
1,"CY","CLOUD_PRODUCT",2011-02-20 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-20 00:00:00,"EGLPRM","EAGLE - Premium",120.0,
1,"CY","CLOUD_PRODUCT",2011-02-21 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-21 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-21 00:00:00,"F360PRO","Fusion 360 - Ultimate",91.0,
1,"CY","CLOUD_PRODUCT",2011-02-22 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",14.0,
1,"CY","CLOUD_PRODUCT",2011-02-22 00:00:00,"EGLPRM","EAGLE - Premium",6.0,
1,"CY","CLOUD_PRODUCT",2011-02-22 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-23 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",70.0,
1,"CY","CLOUD_PRODUCT",2011-02-23 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-23 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-24 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",231.0,
1,"CY","CLOUD_PRODUCT",2011-02-24 00:00:00,"EGLPRM","EAGLE - Premium",126.0,
1,"CY","CLOUD_PRODUCT",2011-02-24 00:00:00,"F360PRO","Fusion 360 - Ultimate",56.0,
1,"CY","CLOUD_PRODUCT",2011-02-25 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",129.0,
1,"CY","CLOUD_PRODUCT",2011-02-25 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-25 00:00:00,"F360PRO","Fusion 360 - Ultimate",21.0,
1,"CY","CLOUD_PRODUCT",2011-02-26 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",170.0,
1,"CY","CLOUD_PRODUCT",2011-02-26 00:00:00,"F360PRO","Fusion 360 - Ultimate",150.0,
1,"CY","CLOUD_PRODUCT",2011-02-27 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",27.0,
1,"CY","CLOUD_PRODUCT",2011-02-27 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-28 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",2.0,
1,"CY","CLOUD_PRODUCT",2011-02-28 00:00:00,"EGLPRM","EAGLE - Premium",20.0,
1,"CY","CLOUD_PRODUCT",2011-02-28 00:00:00,"F360PRO","Fusion 360 - Ultimate",187.0,
1,"CY","CLOUD_PRODUCT",2011-03-01 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-01 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-02 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",144.0,
1,"CY","CLOUD_PRODUCT",2011-03-02 00:00:00,"EGLPRM","EAGLE - Premium",4.0,
1,"CY","CLOUD_PRODUCT",2011-03-02 00:00:00,"F360PRO","Fusion 360 - Ultimate",138.0,
1,"CY","CLOUD_PRODUCT",2011-03-03 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",55.0,
1,"CY","CLOUD_PRODUCT",2011-03-03 00:00:00,"EGLPRM","EAGLE - Premium",265.0,
1,"CY","CLOUD_PRODUCT",2011-03-03 00:00:00,"F360PRO","Fusion 360 - Ultimate",95.0,
1,"CY","CLOUD_PRODUCT",2011-03-04 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",238.0,
1,"CY","CLOUD_PRODUCT",2011-03-04 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-04 00:00:00,"F360PRO","Fusion 360 - Ultimate",120.0,
1,"CY","CLOUD_PRODUCT",2011-03-05 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-05 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-05 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-06 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-06 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-06 00:00:00,"F360PRO","Fusion 360 - Ultimate",30.0,
1,"CY","CLOUD_PRODUCT",2011-03-07 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-07 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-07 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-08 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",14.0,
1,"CY","CLOUD_PRODUCT",2011-03-08 00:00:00,"EGLPRM","EAGLE - Premium",153.0,
1,"CY","CLOUD_PRODUCT",2011-03-08 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-09 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",75.0,
1,"CY","CLOUD_PRODUCT",2011-03-09 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-09 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-10 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",414.0,
1,"CY","CLOUD_PRODUCT",2011-03-10 00:00:00,"EGLPRM","EAGLE - Premium",156.0,
1,"CY","CLOUD_PRODUCT",2011-03-10 00:00:00,"F360PRO","Fusion 360 - Ultimate",112.0,
1,"CY","CLOUD_PRODUCT",2011-03-11 00:00:00,"EGLPRM","EAGLE - Premium",126.0,
1,"CY","CLOUD_PRODUCT",2011-03-11 00:00:00,"F360PRO","Fusion 360 - Ultimate",4.0,
1,"CY","CLOUD_PRODUCT",2011-03-12 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-12 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-12 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-13 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-13 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-14 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",9.0,
1,"CY","CLOUD_PRODUCT",2011-03-14 00:00:00,"EGLPRM","EAGLE - Premium",196.0,
1,"CY","CLOUD_PRODUCT",2011-03-14 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-15 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-15 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-15 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-16 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",36.0,
1,"CY","CLOUD_PRODUCT",2011-03-16 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-16 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-17 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-17 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-17 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-18 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-18 00:00:00,"EGLPRM","EAGLE - Premium",272.0,
1,"CY","CLOUD_PRODUCT",2011-03-18 00:00:00,"F360PRO","Fusion 360 - Ultimate",192.0,
1,"CY","CLOUD_PRODUCT",2011-03-19 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",24.0,
1,"CY","CLOUD_PRODUCT",2011-03-19 00:00:00,"EGLPRM","EAGLE - Premium",56.0,
1,"CY","CLOUD_PRODUCT",2011-03-20 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",60.0,
1,"CY","CLOUD_PRODUCT",2011-03-20 00:00:00,"EGLPRM","EAGLE - Premium",60.0,
1,"CY","CLOUD_PRODUCT",2011-03-20 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-21 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-21 00:00:00,"EGLPRM","EAGLE - Premium",16.0,
1,"CY","CLOUD_PRODUCT",2011-03-21 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-22 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-22 00:00:00,"EGLPRM","EAGLE - Premium",255.0,
1,"CY","CLOUD_PRODUCT",2011-03-22 00:00:00,"F360PRO","Fusion 360 - Ultimate",22.0,
1,"CY","CLOUD_PRODUCT",2011-03-23 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-23 00:00:00,"EGLPRM","EAGLE - Premium",164.0,
1,"CY","CLOUD_PRODUCT",2011-03-23 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-24 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-24 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-24 00:00:00,"F360PRO","Fusion 360 - Ultimate",114.0,
1,"CY","CLOUD_PRODUCT",2011-03-25 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-25 00:00:00,"EGLPRM","EAGLE - Premium",229.0,
1,"CY","CLOUD_PRODUCT",2011-03-25 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-26 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-26 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-28 00:00:00,"COLLRVT","Autodesk Collaboration for Revit - Single User",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-28 00:00:00,"EGLPRM","EAGLE - Premium",143.0,
1,"CY","CLOUD_PRODUCT",2011-03-28 00:00:00,"F360PRO","Fusion 360 - Ultimate",117.0,
