"contractYear","tokenPool","usageCategory","usageDate","productLineCode","productName","tokensConsumed",
1,"CY","CLOUD_PRODUCT",2011-01-09 00:00:00,"IW360P","InfraWorks",0.0,
1,"CY","CLOUD_PRODUCT",2011-01-10 00:00:00,"EGLPRM","EAGLE - Premium",65.0,
1,"CY","CLOUD_PRODUCT",2011-01-10 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-01-10 00:00:00,"IW360P","InfraWorks",9.0,
1,"CY","CLOUD_PRODUCT",2011-01-11 00:00:00,"EGLPRM","EAGLE - Premium",120.0,
1,"CY","CLOUD_PRODUCT",2011-01-11 00:00:00,"F360PRO","Fusion 360 - Ultimate",125.0,
1,"CY","CLOUD_PRODUCT",2011-01-11 00:00:00,"IW360P","InfraWorks",15.0,
1,"CY","CLOUD_PRODUCT",2011-01-12 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-01-12 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-01-12 00:00:00,"IW360P","InfraWorks",72.0,
1,"CY","CLOUD_PRODUCT",2011-01-13 00:00:00,"EGLPRM","EAGLE - Premium",136.0,
1,"CY","CLOUD_PRODUCT",2011-01-13 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-01-13 00:00:00,"IW360P","InfraWorks",0.0,
1,"CY","CLOUD_PRODUCT",2011-01-14 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-01-14 00:00:00,"F360PRO","Fusion 360 - Ultimate",77.0,
1,"CY","CLOUD_PRODUCT",2011-01-14 00:00:00,"IW360P","InfraWorks",34.0,
1,"CY","CLOUD_PRODUCT",2011-01-15 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-01-15 00:00:00,"F360PRO","Fusion 360 - Ultimate",4.0,
1,"CY","CLOUD_PRODUCT",2011-01-15 00:00:00,"IW360P","InfraWorks",0.0,
1,"CY","CLOUD_PRODUCT",2011-01-16 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-01-16 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-01-16 00:00:00,"IW360P","InfraWorks",0.0,
1,"CY","CLOUD_PRODUCT",2011-01-17 00:00:00,"EGLPRM","EAGLE - Premium",264.0,
1,"CY","CLOUD_PRODUCT",2011-01-17 00:00:00,"F360PRO","Fusion 360 - Ultimate",182.0,
1,"CY","CLOUD_PRODUCT",2011-01-17 00:00:00,"IW360P","InfraWorks",70.0,
1,"CY","CLOUD_PRODUCT",2011-01-18 00:00:00,"EGLPRM","EAGLE - Premium",327.0,
1,"CY","CLOUD_PRODUCT",2011-01-18 00:00:00,"F360PRO","Fusion 360 - Ultimate",28.0,
1,"CY","CLOUD_PRODUCT",2011-01-18 00:00:00,"IW360P","InfraWorks",0.0,
1,"CY","CLOUD_PRODUCT",2011-01-19 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-01-19 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-01-19 00:00:00,"IW360P","InfraWorks",0.0,
1,"CY","CLOUD_PRODUCT",2011-01-20 00:00:00,"EGLPRM","EAGLE - Premium",36.0,
1,"CY","CLOUD_PRODUCT",2011-01-20 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-01-20 00:00:00,"IW360P","InfraWorks",152.0,
1,"CY","CLOUD_PRODUCT",2011-01-21 00:00:00,"EGLPRM","EAGLE - Premium",95.0,
1,"CY","CLOUD_PRODUCT",2011-01-21 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-01-21 00:00:00,"IW360P","InfraWorks",0.0,
1,"CY","CLOUD_PRODUCT",2011-01-22 00:00:00,"EGLPRM","EAGLE - Premium",126.0,
1,"CY","CLOUD_PRODUCT",2011-01-22 00:00:00,"F360PRO","Fusion 360 - Ultimate",86.0,
1,"CY","CLOUD_PRODUCT",2011-01-23 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-01-23 00:00:00,"IW360P","InfraWorks",91.0,
1,"CY","CLOUD_PRODUCT",2011-01-24 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-01-24 00:00:00,"F360PRO","Fusion 360 - Ultimate",56.0,
1,"CY","CLOUD_PRODUCT",2011-01-24 00:00:00,"IW360P","InfraWorks",0.0,
1,"CY","CLOUD_PRODUCT",2011-01-25 00:00:00,"EGLPRM","EAGLE - Premium",192.0,
1,"CY","CLOUD_PRODUCT",2011-01-25 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-01-25 00:00:00,"IW360P","InfraWorks",0.0,
1,"CY","CLOUD_PRODUCT",2011-01-26 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-01-26 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-01-26 00:00:00,"IW360P","InfraWorks",0.0,
1,"CY","CLOUD_PRODUCT",2011-01-27 00:00:00,"EGLPRM","EAGLE - Premium",24.0,
1,"CY","CLOUD_PRODUCT",2011-01-27 00:00:00,"F360PRO","Fusion 360 - Ultimate",54.0,
1,"CY","CLOUD_PRODUCT",2011-01-27 00:00:00,"IW360P","InfraWorks",77.0,
1,"CY","CLOUD_PRODUCT",2011-01-28 00:00:00,"EGLPRM","EAGLE - Premium",20.0,
1,"CY","CLOUD_PRODUCT",2011-01-28 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-01-28 00:00:00,"IW360P","InfraWorks",119.0,
1,"CY","CLOUD_PRODUCT",2011-01-29 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-01-30 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-01-30 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-01-31 00:00:00,"EGLPRM","EAGLE - Premium",32.0,
1,"CY","CLOUD_PRODUCT",2011-01-31 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-01-31 00:00:00,"IW360P","InfraWorks",49.0,
1,"CY","CLOUD_PRODUCT",2011-02-01 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-01 00:00:00,"F360PRO","Fusion 360 - Ultimate",82.0,
1,"CY","CLOUD_PRODUCT",2011-02-01 00:00:00,"IW360P","InfraWorks",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-02 00:00:00,"EGLPRM","EAGLE - Premium",290.0,
1,"CY","CLOUD_PRODUCT",2011-02-02 00:00:00,"F360PRO","Fusion 360 - Ultimate",162.0,
1,"CY","CLOUD_PRODUCT",2011-02-02 00:00:00,"IW360P","InfraWorks",39.0,
1,"CY","CLOUD_PRODUCT",2011-02-03 00:00:00,"EGLPRM","EAGLE - Premium",160.0,
1,"CY","CLOUD_PRODUCT",2011-02-03 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-03 00:00:00,"IW360P","InfraWorks",21.0,
1,"CY","CLOUD_PRODUCT",2011-02-04 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-04 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-04 00:00:00,"IW360P","InfraWorks",36.0,
1,"CY","CLOUD_PRODUCT",2011-02-05 00:00:00,"EGLPRM","EAGLE - Premium",116.0,
1,"CY","CLOUD_PRODUCT",2011-02-05 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-06 00:00:00,"F360PRO","Fusion 360 - Ultimate",80.0,
1,"CY","CLOUD_PRODUCT",2011-02-06 00:00:00,"IW360P","InfraWorks",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-07 00:00:00,"EGLPRM","EAGLE - Premium",48.0,
1,"CY","CLOUD_PRODUCT",2011-02-07 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-07 00:00:00,"IW360P","InfraWorks",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-08 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-08 00:00:00,"F360PRO","Fusion 360 - Ultimate",85.0,
1,"CY","CLOUD_PRODUCT",2011-02-08 00:00:00,"IW360P","InfraWorks",156.0,
1,"CY","CLOUD_PRODUCT",2011-02-09 00:00:00,"EGLPRM","EAGLE - Premium",30.0,
1,"CY","CLOUD_PRODUCT",2011-02-09 00:00:00,"F360PRO","Fusion 360 - Ultimate",11.0,
1,"CY","CLOUD_PRODUCT",2011-02-09 00:00:00,"IW360P","InfraWorks",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-10 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-10 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-10 00:00:00,"IW360P","InfraWorks",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-11 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-11 00:00:00,"F360PRO","Fusion 360 - Ultimate",146.0,
1,"CY","CLOUD_PRODUCT",2011-02-11 00:00:00,"IW360P","InfraWorks",176.0,
1,"CY","CLOUD_PRODUCT",2011-02-12 00:00:00,"EGLPRM","EAGLE - Premium",72.0,
1,"CY","CLOUD_PRODUCT",2011-02-12 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-13 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-14 00:00:00,"EGLPRM","EAGLE - Premium",45.0,
1,"CY","CLOUD_PRODUCT",2011-02-14 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-14 00:00:00,"IW360P","InfraWorks",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-15 00:00:00,"EGLPRM","EAGLE - Premium",60.0,
1,"CY","CLOUD_PRODUCT",2011-02-15 00:00:00,"F360PRO","Fusion 360 - Ultimate",84.0,
1,"CY","CLOUD_PRODUCT",2011-02-15 00:00:00,"IW360P","InfraWorks",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-16 00:00:00,"EGLPRM","EAGLE - Premium",259.0,
1,"CY","CLOUD_PRODUCT",2011-02-16 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-16 00:00:00,"IW360P","InfraWorks",80.0,
1,"CY","CLOUD_PRODUCT",2011-02-17 00:00:00,"EGLPRM","EAGLE - Premium",323.0,
1,"CY","CLOUD_PRODUCT",2011-02-17 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-17 00:00:00,"IW360P","InfraWorks",146.0,
1,"CY","CLOUD_PRODUCT",2011-02-18 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-18 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-18 00:00:00,"IW360P","InfraWorks",100.0,
1,"CY","CLOUD_PRODUCT",2011-02-19 00:00:00,"EGLPRM","EAGLE - Premium",75.0,
1,"CY","CLOUD_PRODUCT",2011-02-19 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-19 00:00:00,"IW360P","InfraWorks",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-20 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-20 00:00:00,"IW360P","InfraWorks",90.0,
1,"CY","CLOUD_PRODUCT",2011-02-21 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-21 00:00:00,"F360PRO","Fusion 360 - Ultimate",40.0,
1,"CY","CLOUD_PRODUCT",2011-02-21 00:00:00,"IW360P","InfraWorks",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-22 00:00:00,"EGLPRM","EAGLE - Premium",160.0,
1,"CY","CLOUD_PRODUCT",2011-02-22 00:00:00,"F360PRO","Fusion 360 - Ultimate",170.0,
1,"CY","CLOUD_PRODUCT",2011-02-23 00:00:00,"EGLPRM","EAGLE - Premium",24.0,
1,"CY","CLOUD_PRODUCT",2011-02-23 00:00:00,"F360PRO","Fusion 360 - Ultimate",18.0,
1,"CY","CLOUD_PRODUCT",2011-02-23 00:00:00,"IW360P","InfraWorks",160.0,
1,"CY","CLOUD_PRODUCT",2011-02-24 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-24 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-24 00:00:00,"IW360P","InfraWorks",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-25 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-25 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-25 00:00:00,"IW360P","InfraWorks",14.0,
1,"CY","CLOUD_PRODUCT",2011-02-26 00:00:00,"EGLPRM","EAGLE - Premium",77.0,
1,"CY","CLOUD_PRODUCT",2011-02-26 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-26 00:00:00,"IW360P","InfraWorks",0.0,
1,"CY","CLOUD_PRODUCT",2011-02-27 00:00:00,"EGLPRM","EAGLE - Premium",26.0,
1,"CY","CLOUD_PRODUCT",2011-02-28 00:00:00,"EGLPRM","EAGLE - Premium",46.0,
1,"CY","CLOUD_PRODUCT",2011-02-28 00:00:00,"F360PRO","Fusion 360 - Ultimate",36.0,
1,"CY","CLOUD_PRODUCT",2011-02-28 00:00:00,"IW360P","InfraWorks",8.0,
1,"CY","CLOUD_PRODUCT",2011-03-01 00:00:00,"EGLPRM","EAGLE - Premium",277.0,
1,"CY","CLOUD_PRODUCT",2011-03-01 00:00:00,"F360PRO","Fusion 360 - Ultimate",18.0,
1,"CY","CLOUD_PRODUCT",2011-03-01 00:00:00,"IW360P","InfraWorks",28.0,
1,"CY","CLOUD_PRODUCT",2011-03-02 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-02 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-02 00:00:00,"IW360P","InfraWorks",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-03 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-03 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-03 00:00:00,"IW360P","InfraWorks",285.0,
1,"CY","CLOUD_PRODUCT",2011-03-04 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-04 00:00:00,"F360PRO","Fusion 360 - Ultimate",281.0,
1,"CY","CLOUD_PRODUCT",2011-03-04 00:00:00,"IW360P","InfraWorks",226.0,
1,"CY","CLOUD_PRODUCT",2011-03-05 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-05 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-05 00:00:00,"IW360P","InfraWorks",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-06 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-06 00:00:00,"F360PRO","Fusion 360 - Ultimate",162.0,
1,"CY","CLOUD_PRODUCT",2011-03-06 00:00:00,"IW360P","InfraWorks",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-07 00:00:00,"EGLPRM","EAGLE - Premium",25.0,
1,"CY","CLOUD_PRODUCT",2011-03-07 00:00:00,"F360PRO","Fusion 360 - Ultimate",80.0,
1,"CY","CLOUD_PRODUCT",2011-03-07 00:00:00,"IW360P","InfraWorks",44.0,
1,"CY","CLOUD_PRODUCT",2011-03-08 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-08 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-08 00:00:00,"IW360P","InfraWorks",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-09 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-09 00:00:00,"F360PRO","Fusion 360 - Ultimate",6.0,
1,"CY","CLOUD_PRODUCT",2011-03-09 00:00:00,"IW360P","InfraWorks",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-10 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-10 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-10 00:00:00,"IW360P","InfraWorks",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-11 00:00:00,"EGLPRM","EAGLE - Premium",32.0,
1,"CY","CLOUD_PRODUCT",2011-03-11 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-11 00:00:00,"IW360P","InfraWorks",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-12 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-12 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-12 00:00:00,"IW360P","InfraWorks",39.0,
1,"CY","CLOUD_PRODUCT",2011-03-13 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-13 00:00:00,"F360PRO","Fusion 360 - Ultimate",48.0,
1,"CY","CLOUD_PRODUCT",2011-03-14 00:00:00,"F360PRO","Fusion 360 - Ultimate",100.0,
1,"CY","CLOUD_PRODUCT",2011-03-14 00:00:00,"IW360P","InfraWorks",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-15 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-15 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-15 00:00:00,"IW360P","InfraWorks",9.0,
1,"CY","CLOUD_PRODUCT",2011-03-16 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-16 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-16 00:00:00,"IW360P","InfraWorks",217.0,
1,"CY","CLOUD_PRODUCT",2011-03-17 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-17 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-17 00:00:00,"IW360P","InfraWorks",450.0,
1,"CY","CLOUD_PRODUCT",2011-03-18 00:00:00,"EGLPRM","EAGLE - Premium",198.0,
1,"CY","CLOUD_PRODUCT",2011-03-18 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-18 00:00:00,"IW360P","InfraWorks",75.0,
1,"CY","CLOUD_PRODUCT",2011-03-19 00:00:00,"EGLPRM","EAGLE - Premium",6.0,
1,"CY","CLOUD_PRODUCT",2011-03-19 00:00:00,"IW360P","InfraWorks",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-20 00:00:00,"EGLPRM","EAGLE - Premium",66.0,
1,"CY","CLOUD_PRODUCT",2011-03-20 00:00:00,"IW360P","InfraWorks",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-21 00:00:00,"EGLPRM","EAGLE - Premium",141.0,
1,"CY","CLOUD_PRODUCT",2011-03-21 00:00:00,"F360PRO","Fusion 360 - Ultimate",36.0,
1,"CY","CLOUD_PRODUCT",2011-03-21 00:00:00,"IW360P","InfraWorks",94.0,
1,"CY","CLOUD_PRODUCT",2011-03-22 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-22 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-22 00:00:00,"IW360P","InfraWorks",24.0,
1,"CY","CLOUD_PRODUCT",2011-03-23 00:00:00,"EGLPRM","EAGLE - Premium",45.0,
1,"CY","CLOUD_PRODUCT",2011-03-23 00:00:00,"F360PRO","Fusion 360 - Ultimate",63.0,
1,"CY","CLOUD_PRODUCT",2011-03-23 00:00:00,"IW360P","InfraWorks",233.0,
1,"CY","CLOUD_PRODUCT",2011-03-24 00:00:00,"EGLPRM","EAGLE - Premium",36.0,
1,"CY","CLOUD_PRODUCT",2011-03-24 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-24 00:00:00,"IW360P","InfraWorks",72.0,
1,"CY","CLOUD_PRODUCT",2011-03-25 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-25 00:00:00,"F360PRO","Fusion 360 - Ultimate",52.0,
1,"CY","CLOUD_PRODUCT",2011-03-25 00:00:00,"IW360P","InfraWorks",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-26 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-26 00:00:00,"F360PRO","Fusion 360 - Ultimate",40.0,
1,"CY","CLOUD_PRODUCT",2011-03-26 00:00:00,"IW360P","InfraWorks",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-27 00:00:00,"F360PRO","Fusion 360 - Ultimate",14.0,
1,"CY","CLOUD_PRODUCT",2011-03-27 00:00:00,"IW360P","InfraWorks",63.0,
1,"CY","CLOUD_PRODUCT",2011-03-28 00:00:00,"EGLPRM","EAGLE - Premium",32.0,
1,"CY","CLOUD_PRODUCT",2011-03-28 00:00:00,"F360PRO","Fusion 360 - Ultimate",96.0,
1,"CY","CLOUD_PRODUCT",2011-03-28 00:00:00,"IW360P","InfraWorks",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-29 00:00:00,"EGLPRM","EAGLE - Premium",228.0,
1,"CY","CLOUD_PRODUCT",2011-03-29 00:00:00,"F360PRO","Fusion 360 - Ultimate",32.0,
1,"CY","CLOUD_PRODUCT",2011-03-29 00:00:00,"IW360P","InfraWorks",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-30 00:00:00,"EGLPRM","EAGLE - Premium",4.0,
1,"CY","CLOUD_PRODUCT",2011-03-30 00:00:00,"IW360P","InfraWorks",83.0,
1,"CY","CLOUD_PRODUCT",2011-03-31 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-31 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-03-31 00:00:00,"IW360P","InfraWorks",0.0,
1,"CY","CLOUD_PRODUCT",2011-04-01 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
1,"CY","CLOUD_PRODUCT",2011-04-01 00:00:00,"F360PRO","Fusion 360 - Ultimate",336.0,
1,"CY","CLOUD_PRODUCT",2011-04-01 00:00:00,"IW360P","InfraWorks",120.0,
1,"CY","CLOUD_PRODUCT",2011-04-02 00:00:00,"EGLPRM","EAGLE - Premium",72.0,
1,"CY","CLOUD_PRODUCT",2011-04-02 00:00:00,"F360PRO","Fusion 360 - Ultimate",0.0,
1,"CY","CLOUD_PRODUCT",2011-04-02 00:00:00,"IW360P","InfraWorks",240.0,
1,"CY","CLOUD_PRODUCT",2011-04-03 00:00:00,"IW360P","InfraWorks",0.0,
1,"CY","CLOUD_PRODUCT",2011-04-04 00:00:00,"EGLPRM","EAGLE - Premium",0.0,
